user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned,Name,Favorite_Music,Password,JoinDate,ModifyDate,Grade
207,Male,42,DE,Student,20,38,0.6,Web,0,1,0,Noah X. Smith,Techno,Password123!,2018-12-03,2019-08-01,01
208,Other,24,AU,Free,113,42,0.56,Desktop,32,0,1,Logan U. Gonzalez,Classical,Password123!,2020-11-28,2020-12-24,01
209,Male,33,IN,Free,168,42,0.12,Desktop,49,0,0,Logan Z. Thompson,Hip Hop,Password123!,2023-02-23,2024-02-20,01
210,Other,20,IN,Student,251,79,0.37,Web,0,1,0,Lucas C. White,Metal,Password123!,2023-07-21,2024-08-22,01
211,Other,42,IN,Free,222,95,0.04,Desktop,29,0,0,Benjamin O. Martin,Indie,Password123!,2023-07-05,2023-11-08,01
212,Female,16,DE,Free,74,33,0.12,Mobile,13,0,0,Mason E. Thomas,R&B,Password123!,2018-02-17,2018-03-08,01
213,Male,37,CA,Premium,139,71,0.16,Desktop,0,1,0,Ethan X. Davis,Soul,Password123!,2024-03-23,2024-06-30,01
214,Female,26,FR,Free,160,23,0.06,Web,45,0,0,Jacob N. Williams,Soul,Password123!,2018-03-06,2018-11-20,01
215,Other,46,US,Premium,37,94,0.37,Web,0,1,0,Caleb I. Perez,House,Password123!,2020-02-14,2020-10-08,01
216,Male,36,US,Family,199,4,0.12,Desktop,0,1,0,Jackson K. Brown,Hip Hop,Password123!,2021-09-13,2022-03-06,01
217,Other,32,FR,Free,204,87,0.42,Desktop,14,0,0,David C. Lee,Pop,Password123!,2021-05-20,2022-01-14,01
218,Other,18,IN,Family,181,67,0.56,Desktop,0,1,1,Sebastian V. Martinez,Pop,Password123!,2020-09-26,2021-05-18,01
219,Other,20,DE,Premium,269,4,0.31,Web,0,1,0,Ethan P. Miller,Blues,Password123!,2022-08-26,2022-12-05,01
220,Female,19,IN,Free,245,9,0.07,Mobile,42,0,0,Oliver O. Martin,Latin,Password123!,2020-04-11,2020-06-12,01
221,Other,34,CA,Student,50,54,0.59,Web,0,1,0,Alexander Z. Jones,Soul,Password123!,2021-03-09,2022-01-10,01
222,Other,50,DE,Student,272,46,0.12,Web,0,1,0,Oliver Z. Harris,EDM,Password123!,2022-01-13,2022-02-07,01
223,Other,36,FR,Family,271,26,0.5,Web,0,1,0,Wyatt A. Clark,Soul,Password123!,2019-12-31,2020-06-26,01
224,Other,53,DE,Student,252,68,0.04,Web,0,1,1,Ethan G. White,Jazz,Password123!,2020-04-28,2020-10-11,01
225,Female,31,PK,Student,155,2,0.36,Desktop,0,1,1,James W. Lewis,R&B,Password123!,2019-04-28,2020-03-01,01
226,Female,40,FR,Free,66,80,0.02,Mobile,48,0,1,Wyatt G. Lee,Hip Hop,Password123!,2023-02-16,2023-04-30,01
227,Female,41,CA,Student,51,26,0.19,Web,0,1,0,Elijah S. Jackson,Metal,Password123!,2020-11-21,2021-04-14,01
228,Male,27,UK,Free,174,6,0.54,Mobile,7,0,0,Sebastian W. Perez,EDM,Password123!,2022-01-06,2023-01-29,01
229,Other,52,DE,Student,165,20,0.01,Desktop,0,1,1,Oliver C. Lee,K-Pop,Password123!,2023-04-01,2023-05-17,01
230,Other,49,AU,Premium,73,39,0.11,Mobile,0,1,0,Theo Y. Ramirez,Rock,Password123!,2020-10-19,2021-11-23,01
231,Male,51,DE,Student,10,11,0.09,Web,0,1,0,Mateo E. Hernandez,Blues,Password123!,2024-03-17,2024-10-02,01
232,Female,19,FR,Premium,279,26,0.03,Web,0,1,0,Mason O. Perez,EDM,Password123!,2020-07-16,2020-12-16,01
233,Male,41,UK,Free,222,4,0.06,Mobile,26,0,1,Jacob T. Williams,Soul,Password123!,2022-02-14,2022-08-25,01
234,Male,49,DE,Premium,39,6,0.54,Web,0,1,0,Isaac H. Jackson,K-Pop,Password123!,2021-02-14,2021-07-30,01
235,Male,17,FR,Premium,40,97,0.08,Mobile,0,1,1,Daniel E. Thompson,Folk,Password123!,2019-08-23,2020-04-29,01
236,Female,22,UK,Premium,254,86,0.45,Desktop,0,1,1,Levi K. Moore,Alternative,Password123!,2022-06-22,2022-10-16,01
237,Male,31,UK,Family,227,23,0.55,Mobile,0,1,1,Caleb T. Garcia,Country,Password123!,2018-03-28,2018-10-28,01
238,Female,19,FR,Premium,244,5,0.34,Web,0,1,0,Ethan W. Williams,K-Pop,Password123!,2024-10-25,2025-09-12,01
239,Female,37,CA,Free,113,85,0.23,Mobile,27,0,1,Mateo Y. Martin,R&B,Password123!,2022-02-03,2022-02-28,01
240,Female,43,UK,Free,218,6,0.01,Mobile,15,0,1,Owen K. Clark,K-Pop,Password123!,2018-03-18,2018-03-25,01
241,Male,29,UK,Free,144,94,0.33,Desktop,19,0,0,Ethan W. Sanchez,Jazz,Password123!,2018-12-06,2019-02-14,01
242,Female,51,CA,Premium,143,48,0.09,Web,0,1,0,Michael E. Thomas,Country,Password123!,2021-04-11,2021-07-10,01
243,Male,41,CA,Premium,110,61,0.44,Mobile,0,1,0,Daniel U. Martinez,Jazz,Password123!,2024-09-16,2025-07-02,01
244,Other,24,FR,Family,283,90,0.53,Web,0,1,0,Owen N. Anderson,K-Pop,Password123!,2020-11-08,2021-01-12,01
245,Other,19,PK,Premium,276,15,0.28,Mobile,0,1,0,Oliver O. Jackson,K-Pop,Password123!,2020-10-02,2020-12-24,01
246,Male,48,IN,Premium,178,70,0.29,Desktop,0,1,0,Joseph X. Ramirez,K-Pop,Password123!,2024-01-21,2024-04-09,01
247,Other,37,US,Premium,114,13,0.49,Desktop,0,1,0,John P. Miller,Rock,Password123!,2018-06-29,2019-07-02,01
248,Female,59,US,Free,98,24,0.32,Mobile,8,0,0,Michael R. Johnson,House,Password123!,2024-10-06,2025-02-11,01
249,Female,54,IN,Family,49,27,0.29,Mobile,0,1,0,Liam Z. Robinson,Alternative,Password123!,2019-12-11,2020-05-17,01
250,Female,36,AU,Premium,28,39,0.27,Web,0,1,0,Daniel Z. Ramirez,Classical,Password123!,2021-01-22,2022-01-20,01
251,Other,58,FR,Premium,259,67,0.17,Mobile,0,1,0,Daniel S. Brown,Pop,Password123!,2020-11-29,2021-01-22,01
252,Other,20,CA,Free,279,84,0.43,Desktop,24,0,0,Sebastian M. Miller,Indie,Password123!,2019-12-25,2020-03-05,01
253,Other,18,AU,Premium,139,58,0.09,Web,0,1,1,Sebastian B. Garcia,EDM,Password123!,2020-08-26,2021-01-07,01
254,Female,35,DE,Free,53,97,0.45,Desktop,29,0,0,Lucas K. Lewis,Hip Hop,Password123!,2020-01-23,2020-04-03,01
255,Male,57,UK,Family,255,82,0.19,Mobile,0,1,0,Liam T. Brown,Country,Password123!,2024-07-04,2024-09-04,01
256,Other,55,CA,Premium,259,20,0.01,Mobile,0,1,0,Jacob Z. Sanchez,Folk,Password123!,2021-03-18,2022-01-17,01
257,Other,53,PK,Free,112,33,0.34,Mobile,30,0,0,John X. Jackson,Country,Password123!,2021-03-28,2021-10-25,01
258,Other,22,US,Premium,260,75,0.36,Web,0,1,0,Lucas O. Wilson,House,Password123!,2018-09-30,2019-08-18,01
259,Other,51,IN,Premium,91,3,0.49,Desktop,0,1,0,Lucas D. Davis,EDM,Password123!,2018-02-18,2019-02-12,01
260,Female,43,PK,Free,92,18,0.19,Mobile,25,0,0,Theo V. Lopez,Hip Hop,Password123!,2021-07-12,2021-08-17,01
261,Other,37,AU,Free,140,14,0.02,Mobile,31,0,0,Ethan K. White,House,Password123!,2022-03-08,2022-10-11,01
262,Male,29,US,Premium,259,28,0.19,Desktop,0,1,1,Noah J. Taylor,Trap,Password123!,2024-04-30,2024-05-30,01
263,Male,17,UK,Student,119,73,0.22,Desktop,0,1,0,David L. Miller,Latin,Password123!,2018-06-01,2019-06-23,01
264,Male,36,IN,Student,99,92,0.54,Web,0,1,1,Liam E. Lee,K-Pop,Password123!,2023-05-09,2024-04-29,01
265,Male,53,AU,Free,265,49,0.2,Desktop,41,0,1,Sebastian X. Hernandez,Reggae,Password123!,2020-10-30,2021-06-23,01
266,Female,54,IN,Premium,299,93,0.27,Mobile,0,1,1,Alexander O. Gonzalez,K-Pop,Password123!,2020-02-11,2020-05-08,01
267,Female,59,AU,Free,255,75,0.56,Web,38,0,0,Theo P. Robinson,Country,Password123!,2024-05-18,2024-08-26,01
268,Other,42,DE,Family,157,96,0.48,Web,0,1,1,Isaac J. Moore,Rock,Password123!,2019-02-16,2019-05-30,01
269,Other,36,AU,Family,176,15,0.11,Mobile,0,1,0,Wyatt X. Wilson,House,Password123!,2019-02-12,2019-02-17,01
270,Female,22,AU,Student,146,45,0.44,Mobile,0,1,0,Theo W. Harris,Blues,Password123!,2022-09-12,2023-01-29,01
271,Male,19,DE,Family,211,64,0.15,Mobile,0,1,0,Theo M. Gonzalez,Hip Hop,Password123!,2020-07-29,2021-08-04,01
272,Male,47,IN,Premium,191,42,0.52,Mobile,0,1,1,Mason B. Smith,EDM,Password123!,2022-09-23,2023-07-26,01
273,Male,29,CA,Premium,218,72,0.29,Mobile,0,1,0,Joseph E. Martinez,Pop,Password123!,2023-01-05,2023-05-16,01
274,Other,32,CA,Family,128,94,0.48,Web,0,1,0,Logan I. Lopez,Country,Password123!,2022-09-05,2023-02-04,01
275,Other,47,US,Free,30,10,0.38,Web,37,0,0,John C. Ramirez,Folk,Password123!,2020-09-25,2020-12-17,01
276,Male,30,DE,Family,176,17,0.35,Mobile,0,1,0,Alexander S. Miller,K-Pop,Password123!,2024-11-22,2025-07-13,01
277,Male,23,UK,Premium,50,45,0.08,Mobile,0,1,0,Ethan H. Perez,Hip Hop,Password123!,2022-04-21,2022-11-03,01
278,Other,37,FR,Free,267,72,0.12,Desktop,38,0,0,John F. Lewis,Metal,Password123!,2021-07-06,2022-04-14,01
279,Other,17,PK,Student,20,84,0.45,Web,0,1,0,Samuel O. Miller,Blues,Password123!,2022-08-27,2023-04-13,01
280,Female,45,US,Family,134,92,0.31,Mobile,0,1,0,Joseph Q. Martinez,R&B,Password123!,2020-06-04,2020-06-14,01
281,Female,42,AU,Student,282,57,0.31,Mobile,0,1,0,Jackson N. Taylor,Latin,Password123!,2023-03-31,2024-02-24,01
282,Male,42,US,Premium,52,55,0.05,Web,0,1,1,Joseph Q. Davis,Blues,Password123!,2023-08-21,2023-11-07,01
283,Other,31,AU,Premium,97,37,0.59,Web,0,1,0,Levi X. Jackson,Country,Password123!,2023-04-14,2023-09-12,01
284,Female,53,IN,Free,58,63,0.45,Mobile,45,0,0,Owen R. Martin,R&B,Password123!,2022-05-31,2022-12-08,01
285,Other,47,AU,Premium,126,71,0.29,Desktop,0,1,1,Henry U. Robinson,Classical,Password123!,2023-01-19,2023-04-13,01
286,Female,40,FR,Premium,172,48,0.54,Web,0,1,0,Theo J. Miller,Rock,Password123!,2022-11-13,2023-11-05,01
287,Female,35,PK,Free,258,36,0.2,Desktop,24,0,1,Daniel H. Davis,Blues,Password123!,2023-05-30,2024-02-02,01
288,Female,33,IN,Free,291,31,0.29,Desktop,39,0,0,William L. Anderson,Rock,Password123!,2024-01-27,2024-12-25,01
289,Other,44,DE,Free,27,96,0.04,Desktop,27,0,1,Isaac M. Moore,Rock,Password123!,2018-01-10,2018-09-13,01
290,Other,41,UK,Family,262,32,0.47,Desktop,0,1,0,Samuel G. Hernandez,Indie,Password123!,2018-07-24,2018-09-10,01
291,Male,32,DE,Premium,52,52,0.47,Desktop,0,1,1,Owen O. Martinez,Classical,Password123!,2021-02-05,2022-02-22,01
292,Other,20,CA,Student,108,26,0.17,Web,0,1,0,Mateo O. Robinson,R&B,Password123!,2023-03-11,2023-06-25,01
293,Male,51,US,Premium,235,5,0.28,Desktop,0,1,0,Henry A. Thompson,Techno,Password123!,2018-11-09,2018-11-17,01
294,Female,25,US,Student,213,36,0.28,Web,0,1,0,Owen I. Ramirez,Country,Password123!,2021-05-13,2021-05-24,01
295,Other,32,PK,Premium,169,6,0.13,Web,0,1,1,Noah H. Lopez,Pop,Password123!,2021-07-07,2022-06-20,01
296,Female,34,DE,Student,158,84,0.1,Mobile,0,1,1,Liam D. Thomas,Hip Hop,Password123!,2019-07-28,2019-10-14,01
297,Male,34,DE,Premium,293,30,0.16,Desktop,0,1,0,Owen F. Ramirez,Trap,Password123!,2020-02-22,2020-11-13,01
298,Male,45,DE,Premium,99,84,0.58,Web,0,1,1,Samuel N. Harris,Latin,Password123!,2023-03-20,2023-10-30,01
299,Female,45,US,Student,194,40,0.59,Desktop,0,1,0,Alexander Q. Hernandez,EDM,Password123!,2021-10-25,2022-05-09,01
300,Other,50,US,Premium,126,86,0.52,Mobile,0,1,0,Daniel Q. Johnson,Indie,Password123!,2023-04-21,2024-01-27,01
301,Female,45,UK,Family,102,18,0.08,Mobile,0,1,0,Jacob M. White,Pop,Password123!,2019-11-22,2020-05-08,01
302,Female,55,PK,Free,210,32,0.15,Web,29,0,1,Logan H. Wilson,Trap,Password123!,2022-03-30,2022-04-10,01
303,Female,32,US,Free,134,71,0.43,Mobile,14,0,0,Elijah I. Wilson,R&B,Password123!,2022-12-11,2023-06-05,01
304,Male,48,UK,Premium,62,25,0.53,Web,0,1,0,Lucas L. Lopez,Latin,Password123!,2024-01-21,2024-10-07,01
305,Other,36,US,Premium,183,29,0.53,Web,0,1,0,Owen J. Lopez,Blues,Password123!,2020-09-18,2020-12-11,01
306,Other,39,DE,Premium,279,97,0.36,Mobile,0,1,0,Noah Q. Lopez,Folk,Password123!,2024-06-16,2024-10-30,01
307,Other,59,CA,Premium,159,48,0.21,Mobile,0,1,1,Noah X. Sanchez,Reggae,Password123!,2023-09-06,2024-05-21,01
308,Male,23,US,Premium,187,22,0.14,Desktop,0,1,1,William G. Gonzalez,Blues,Password123!,2019-04-12,2020-05-03,01
309,Other,41,UK,Family,57,3,0.41,Mobile,0,1,0,Oliver K. Lopez,Blues,Password123!,2021-03-20,2022-01-17,01
310,Female,31,FR,Family,133,88,0.07,Desktop,0,1,0,Lucas Z. Hernandez,Alternative,Password123!,2022-04-18,2023-05-01,01
311,Male,48,IN,Student,168,78,0.41,Desktop,0,1,0,Logan Z. Ramirez,Latin,Password123!,2022-03-03,2022-06-09,01
312,Female,21,AU,Family,251,47,0.55,Mobile,0,1,0,Elijah I. Rodriguez,Metal,Password123!,2019-07-17,2020-05-01,01
313,Other,18,AU,Family,71,18,0.0,Web,0,1,0,Samuel M. Garcia,Classical,Password123!,2019-01-25,2020-01-15,01
314,Female,25,FR,Student,178,84,0.32,Desktop,0,1,0,David D. Martin,Jazz,Password123!,2018-11-28,2019-06-17,01
315,Male,56,IN,Student,206,64,0.1,Mobile,0,1,1,Henry N. Thomas,K-Pop,Password123!,2018-04-03,2019-02-08,01
316,Male,34,FR,Free,36,12,0.22,Mobile,44,0,0,Caleb P. Perez,Pop,Password123!,2019-05-05,2019-12-28,01
317,Other,25,CA,Family,122,69,0.09,Web,0,1,0,Ethan A. Miller,Jazz,Password123!,2023-06-29,2023-12-03,01
318,Male,24,PK,Premium,158,51,0.26,Web,0,1,0,Oliver H. Thompson,Rock,Password123!,2018-06-19,2019-05-29,01
319,Other,41,FR,Student,223,79,0.05,Mobile,0,1,0,Samuel R. Garcia,House,Password123!,2018-12-08,2019-10-15,01
320,Male,38,IN,Student,251,65,0.44,Desktop,0,1,0,Michael E. Thompson,Rock,Password123!,2018-05-02,2018-06-24,01
321,Other,19,US,Family,294,5,0.44,Web,0,1,0,Logan U. Wilson,R&B,Password123!,2019-10-03,2020-08-07,01
322,Other,25,IN,Student,12,2,0.34,Web,0,1,1,John H. Lewis,Trap,Password123!,2018-01-16,2018-12-07,01
323,Male,55,IN,Family,218,58,0.36,Desktop,0,1,0,Owen O. Lewis,EDM,Password123!,2023-06-28,2023-09-12,01
324,Male,17,UK,Free,49,26,0.54,Desktop,12,0,0,Wyatt L. Sanchez,Hip Hop,Password123!,2018-05-09,2019-05-03,01
325,Female,50,FR,Student,66,13,0.58,Mobile,0,1,1,Lucas I. Lewis,Blues,Password123!,2022-05-31,2022-08-04,01
326,Other,39,DE,Free,295,20,0.09,Mobile,21,0,1,Michael B. Smith,Classical,Password123!,2022-11-17,2023-12-11,01
327,Male,26,AU,Student,131,98,0.24,Desktop,0,1,0,Liam C. Ramirez,Blues,Password123!,2021-08-26,2022-06-04,01
328,Other,34,UK,Free,203,10,0.1,Desktop,42,0,0,Mateo A. Ramirez,Techno,Password123!,2020-04-21,2020-04-24,01
329,Female,32,CA,Premium,201,38,0.44,Web,0,1,0,Isaac Q. Smith,Hip Hop,Password123!,2024-01-02,2025-01-23,01
330,Female,40,CA,Student,59,35,0.37,Desktop,0,1,0,Benjamin V. Moore,Classical,Password123!,2022-01-13,2022-10-21,01
331,Male,32,US,Family,119,39,0.45,Web,0,1,0,Levi N. Clark,EDM,Password123!,2022-06-16,2022-09-13,01
332,Female,51,CA,Premium,219,96,0.51,Web,0,1,1,Owen W. Martinez,Techno,Password123!,2018-08-31,2019-07-05,01
333,Male,46,CA,Family,152,83,0.58,Mobile,0,1,0,Oliver T. Perez,Latin,Password123!,2019-02-18,2020-01-06,01
334,Female,51,CA,Premium,157,9,0.57,Web,0,1,0,Alexander W. Thomas,Techno,Password123!,2023-04-13,2024-03-11,01
335,Female,38,CA,Free,89,59,0.15,Mobile,21,0,0,Caleb T. Martinez,Techno,Password123!,2023-11-16,2024-08-10,01
336,Female,54,FR,Family,63,68,0.21,Mobile,0,1,0,Alexander Y. Martinez,Metal,Password123!,2023-10-24,2024-03-01,01
337,Male,59,UK,Premium,93,36,0.39,Desktop,0,1,0,Samuel K. Lewis,Classical,Password123!,2021-11-22,2022-05-06,01
338,Other,41,AU,Student,97,78,0.02,Web,0,1,0,Benjamin X. Lewis,R&B,Password123!,2020-01-09,2020-09-09,01
339,Other,34,IN,Premium,289,79,0.09,Desktop,0,1,0,William H. Brown,Reggae,Password123!,2023-12-31,2024-03-27,01
340,Female,55,IN,Family,291,39,0.3,Mobile,0,1,1,Benjamin Q. Smith,Classical,Password123!,2019-01-31,2019-09-21,01
341,Female,34,UK,Family,291,70,0.22,Desktop,0,1,0,Henry Q. Robinson,Latin,Password123!,2024-06-04,2024-10-08,01
342,Female,20,UK,Student,218,76,0.58,Web,0,1,1,Oliver J. Harris,Country,Password123!,2019-09-20,2019-09-26,01
343,Female,20,CA,Premium,56,55,0.18,Web,0,1,0,Levi T. Johnson,Blues,Password123!,2019-05-17,2019-09-24,01
344,Male,32,IN,Student,157,12,0.48,Web,0,1,1,Henry L. Harris,K-Pop,Password123!,2018-03-03,2018-04-19,01
345,Female,37,DE,Student,171,65,0.52,Web,0,1,1,Caleb F. Martinez,Hip Hop,Password123!,2021-02-09,2021-12-20,01
346,Other,50,CA,Family,16,64,0.05,Web,0,1,0,Mateo G. Robinson,Rock,Password123!,2020-04-06,2020-09-13,01
347,Female,21,DE,Family,207,21,0.18,Web,0,1,1,Alexander K. Miller,Techno,Password123!,2024-02-22,2024-07-03,01
348,Male,48,US,Premium,123,37,0.27,Web,0,1,0,Noah T. Sanchez,Hip Hop,Password123!,2020-11-22,2021-10-11,01
349,Male,46,IN,Premium,55,48,0.47,Web,0,1,1,Noah N. Lee,Alternative,Password123!,2020-12-04,2021-07-02,01
350,Other,44,AU,Free,49,43,0.25,Desktop,5,0,0,Levi O. Anderson,Rock,Password123!,2018-04-21,2018-05-21,01
351,Female,55,PK,Free,62,57,0.58,Web,7,0,0,Lucas V. Ramirez,Indie,Password123!,2019-10-08,2020-04-22,01
352,Female,57,AU,Student,85,32,0.0,Desktop,0,1,0,Henry I. Smith,Folk,Password123!,2021-12-26,2022-10-15,01
353,Other,41,CA,Family,78,33,0.04,Desktop,0,1,0,Levi P. Wilson,Folk,Password123!,2022-03-23,2022-12-02,01
354,Male,50,CA,Free,107,7,0.42,Desktop,27,0,1,Liam R. Jackson,Reggae,Password123!,2023-04-27,2024-05-18,01
355,Other,32,FR,Free,202,29,0.14,Web,41,0,0,Michael H. Wilson,Hip Hop,Password123!,2019-03-22,2019-04-21,01
356,Male,51,PK,Family,211,25,0.51,Mobile,0,1,0,Wyatt V. Davis,K-Pop,Password123!,2024-09-27,2024-11-29,01
357,Female,26,FR,Free,73,27,0.19,Web,26,0,1,Wyatt D. Lee,Rock,Password123!,2019-03-02,2020-03-15,01
358,Male,22,PK,Premium,229,70,0.02,Desktop,0,1,0,Isaac S. Wilson,Reggae,Password123!,2018-06-12,2018-10-11,01
359,Other,19,UK,Free,164,21,0.53,Desktop,8,0,0,Isaac Y. Taylor,Country,Password123!,2019-04-26,2019-05-14,01
360,Female,49,DE,Family,61,33,0.48,Desktop,0,1,1,Oliver C. Williams,House,Password123!,2018-11-08,2019-04-28,01
361,Male,56,IN,Free,164,66,0.3,Desktop,34,0,0,Elijah U. Wilson,K-Pop,Password123!,2018-03-11,2018-08-19,01
362,Other,39,PK,Free,232,2,0.14,Mobile,27,0,0,Levi E. Harris,R&B,Password123!,2022-08-08,2022-09-17,01
363,Other,57,PK,Student,146,98,0.06,Mobile,0,1,1,Joseph X. Lewis,Folk,Password123!,2020-02-27,2020-12-20,01
364,Other,18,AU,Premium,42,27,0.22,Web,0,1,1,James C. Gonzalez,Blues,Password123!,2023-11-09,2024-10-02,01
365,Male,43,CA,Free,265,89,0.56,Desktop,28,0,0,Jacob G. Lewis,Country,Password123!,2021-09-27,2021-10-20,01
366,Female,32,US,Family,275,47,0.59,Mobile,0,1,1,Owen O. Garcia,Reggae,Password123!,2021-11-26,2022-12-29,01
367,Other,33,US,Student,295,1,0.03,Desktop,0,1,1,David P. Clark,Reggae,Password123!,2024-07-26,2025-04-25,01
368,Other,16,IN,Free,269,13,0.54,Desktop,40,0,0,Samuel N. Perez,K-Pop,Password123!,2023-04-29,2024-04-08,01
369,Other,50,FR,Family,224,18,0.09,Desktop,0,1,0,John T. Wilson,House,Password123!,2019-11-11,2020-04-17,01
370,Female,42,PK,Free,51,60,0.22,Desktop,17,0,0,Joseph I. Lee,Techno,Password123!,2023-01-27,2023-08-05,01
371,Other,49,UK,Family,100,49,0.37,Desktop,0,1,1,Jackson A. White,Reggae,Password123!,2018-11-23,2019-12-08,01
372,Female,35,FR,Premium,267,63,0.6,Web,0,1,0,Alexander G. Harris,Hip Hop,Password123!,2024-06-25,2025-04-17,01
373,Other,54,IN,Free,102,35,0.06,Mobile,40,0,0,Noah L. Brown,Country,Password123!,2022-08-10,2023-04-04,01
374,Male,44,PK,Free,84,64,0.57,Web,23,0,1,Mateo P. Lopez,R&B,Password123!,2018-03-26,2018-08-29,01
375,Female,21,FR,Free,289,92,0.2,Mobile,27,0,1,Jacob U. Robinson,Hip Hop,Password123!,2020-10-25,2021-11-26,01
376,Male,44,FR,Family,173,30,0.38,Desktop,0,1,0,Alexander L. Moore,Metal,Password123!,2023-07-26,2024-04-14,01
377,Male,46,AU,Family,42,77,0.34,Web,0,1,0,Liam E. Lopez,Indie,Password123!,2018-12-30,2019-04-12,01
378,Other,53,AU,Family,261,76,0.41,Desktop,0,1,0,Alexander N. Hernandez,Folk,Password123!,2020-06-10,2020-12-06,01
379,Other,39,US,Free,163,2,0.03,Web,38,0,1,Daniel B. Anderson,R&B,Password123!,2023-01-03,2023-03-21,01
380,Other,26,AU,Student,175,9,0.37,Web,0,1,0,Logan B. Thompson,R&B,Password123!,2018-09-01,2018-09-18,01
381,Female,35,DE,Student,259,96,0.48,Mobile,0,1,1,Alexander G. Lewis,Folk,Password123!,2021-08-23,2022-06-07,01
382,Other,51,PK,Premium,103,58,0.06,Mobile,0,1,0,Oliver L. Hernandez,Rock,Password123!,2023-08-14,2024-05-25,01
383,Other,55,DE,Family,148,52,0.43,Desktop,0,1,0,Benjamin H. Lopez,Techno,Password123!,2024-02-24,2024-12-31,01
384,Female,45,PK,Premium,50,19,0.02,Mobile,0,1,0,Wyatt Y. Robinson,K-Pop,Password123!,2018-03-29,2018-03-29,01
385,Female,53,PK,Family,187,27,0.11,Desktop,0,1,1,Alexander J. Martinez,Jazz,Password123!,2023-07-07,2023-08-02,01
386,Female,16,DE,Student,57,48,0.52,Web,0,1,0,Wyatt I. Thomas,Classical,Password123!,2022-05-14,2023-04-27,01
387,Male,32,FR,Free,51,70,0.38,Web,19,0,0,Wyatt M. Anderson,Indie,Password123!,2019-03-16,2019-09-04,01
388,Other,26,FR,Free,146,4,0.59,Mobile,16,0,0,Noah G. White,Alternative,Password123!,2024-06-01,2024-12-07,01
389,Female,48,UK,Free,210,60,0.05,Desktop,42,0,1,Elijah U. Smith,Techno,Password123!,2018-09-01,2018-10-14,01
390,Other,59,UK,Family,58,55,0.25,Web,0,1,0,Alexander K. Harris,K-Pop,Password123!,2022-10-04,2023-03-29,01
391,Female,42,IN,Family,124,11,0.16,Mobile,0,1,0,Samuel X. Jones,Indie,Password123!,2018-12-29,2020-01-31,01
392,Female,40,IN,Student,273,80,0.26,Mobile,0,1,1,John G. Taylor,K-Pop,Password123!,2023-09-30,2024-08-14,01
393,Female,53,PK,Free,49,74,0.47,Mobile,19,0,0,Caleb X. Lopez,House,Password123!,2020-10-04,2021-04-27,01
394,Female,38,US,Student,119,73,0.11,Web,0,1,0,Samuel N. Sanchez,Classical,Password123!,2019-09-10,2020-07-04,01
395,Female,58,CA,Student,225,10,0.08,Web,0,1,0,Joseph G. Martin,Indie,Password123!,2020-01-03,2020-02-05,01
396,Other,24,US,Free,203,75,0.26,Desktop,27,0,0,David I. Sanchez,Pop,Password123!,2020-12-11,2021-03-26,01
397,Other,36,DE,Family,21,11,0.28,Web,0,1,0,Alexander P. Lee,Indie,Password123!,2023-01-25,2024-01-09,01
398,Female,53,UK,Student,120,66,0.25,Mobile,0,1,1,Sebastian J. Moore,Reggae,Password123!,2019-04-13,2019-05-10,01
399,Male,21,AU,Student,59,34,0.11,Web,0,1,0,Sebastian D. Thompson,Hip Hop,Password123!,2020-03-19,2020-09-13,01
400,Male,43,FR,Family,272,5,0.24,Desktop,0,1,0,Theo D. Anderson,Pop,Password123!,2022-08-18,2022-10-17,01
401,Female,26,US,Premium,228,24,0.12,Mobile,0,1,0,James H. Moore,Pop,Password123!,2023-01-03,2023-10-13,01
402,Male,23,DE,Student,131,23,0.32,Desktop,0,1,0,Isaac A. Gonzalez,Blues,Password123!,2020-04-26,2020-07-30,01
403,Female,40,PK,Student,103,39,0.08,Web,0,1,1,Michael V. Rodriguez,Blues,Password123!,2023-02-10,2024-02-28,01
404,Female,37,CA,Free,152,87,0.57,Desktop,23,0,0,Caleb I. Martinez,Reggae,Password123!,2019-12-26,2021-01-29,01
405,Male,33,PK,Family,261,18,0.28,Desktop,0,1,1,Isaac D. Anderson,Jazz,Password123!,2024-04-01,2025-03-27,01
406,Other,26,US,Family,276,46,0.2,Mobile,0,1,1,Daniel B. Perez,Metal,Password123!,2019-01-03,2019-05-20,01
407,Other,43,AU,Family,58,22,0.37,Desktop,0,1,0,Isaac C. Anderson,Classical,Password123!,2023-09-25,2024-02-12,01
408,Other,46,CA,Premium,118,98,0.53,Web,0,1,0,Joseph Y. Jackson,Metal,Password123!,2020-08-19,2021-03-06,01
409,Male,23,AU,Free,256,83,0.17,Mobile,29,0,0,Alexander P. Gonzalez,Rock,Password123!,2024-12-04,2024-12-20,01
410,Female,30,CA,Free,84,22,0.25,Mobile,5,0,0,Liam Q. Davis,Folk,Password123!,2023-11-19,2024-09-01,01
411,Female,32,AU,Premium,51,8,0.29,Desktop,0,1,0,Alexander B. Davis,Country,Password123!,2019-06-26,2019-12-11,01
412,Female,29,AU,Free,107,23,0.52,Web,17,0,1,Mateo Y. Johnson,Trap,Password123!,2024-11-07,2025-09-16,01
